1461774165.43 , 19
1461774165.49 , 15
1461774165.56 , 16
1461774165.62 , 19
1461774165.69 , 17
1461774165.76 , 15
1461774165.82 , 16
1461774165.89 , 18
1461774165.95 , 14
1461774166.02 , 14
1461774166.08 , 17
1461774166.15 , 15
1461774166.22 , 14
1461774166.28 , 15
1461774166.35 , 18
1461774166.41 , 15
1461774166.48 , 15
1461774166.54 , 18
1461774166.61 , 18
1461774166.67 , 15
1461774166.74 , 15
1461774166.81 , 18
1461774166.87 , 16
1461774166.94 , 14
1461774167.0 , 15
1461774167.07 , 17
1461774167.13 , 13
1461774167.2 , 14
1461774167.26 , 16
1461774167.33 , 17
1461774167.39 , 15
1461774167.46 , 16
1461774167.53 , 19
1461774167.59 , 16
1461774167.66 , 15
1461774167.72 , 17
1461774167.79 , 17
1461774167.85 , 14
1461774167.92 , 14
1461774167.99 , 17
1461774168.05 , 15
1461774168.12 , 14
1461774168.19 , 17
1461774168.26 , 15
1461774168.34 , 16
1461774168.41 , 18
1461774168.49 , 19
1461774168.57 , 18
1461774168.64 , 17
1461774168.72 , 17
1461774168.8 , 18
1461774168.87 , 17
1461774168.95 , 17
1461774169.02 , 15
1461774169.1 , 14
1461774169.18 , 16
1461774169.25 , 17
1461774169.33 , 17
1461774169.41 , 17
1461774169.48 , 16
1461774169.56 , 16
1461774169.64 , 18
1461774169.71 , 18
1461774169.79 , 18
1461774169.87 , 15
1461774169.94 , 15
1461774170.02 , 16
1461774170.09 , 16
1461774170.17 , 17
1461774170.25 , 17
1461774170.32 , 16
1461774170.4 , 17
1461774170.48 , 19
1461774170.55 , 19
1461774170.63 , 19
1461774170.71 , 17
1461774170.78 , 16
1461774170.86 , 16
1461774170.94 , 17
1461774171.01 , 17
1461774171.09 , 16
1461774171.16 , 15
1461774171.24 , 16
1461774171.32 , 18
1461774171.39 , 19
1461774171.47 , 19
1461774171.55 , 17
1461774171.62 , 16
1461774171.7 , 17
1461774171.78 , 18
1461774171.85 , 17
1461774171.93 , 17
1461774172.01 , 15
1461774172.08 , 15
1461774172.16 , 17
1461774172.23 , 18
1461774172.31 , 18
1461774172.39 , 17
1461774172.46 , 17
1461774172.54 , 17
1461774172.62 , 19
1461774172.69 , 18
1461774172.77 , 17
1461774172.85 , 15
1461774172.92 , 15
1461774173.0 , 16
1461774173.07 , 17
1461774173.15 , 17
1461774173.23 , 16
1461774173.3 , 16
1461774173.38 , 18
1461774173.45 , 19
1461774173.53 , 19
1461774173.61 , 17
1461774173.68 , 16
1461774173.76 , 17
1461774173.84 , 17
1461774173.91 , 17
1461774173.99 , 15
1461774174.06 , 15
1461774174.14 , 16
1461774174.22 , 18
1461774174.29 , 18
1461774174.37 , 18
1461774174.44 , 17
1461774174.52 , 17
1461774174.6 , 18
1461774174.67 , 18
1461774174.75 , 17
1461774174.83 , 15
1461774174.9 , 15
1461774174.98 , 16
1461774175.05 , 17
1461774175.13 , 17
1461774175.21 , 16
1461774175.28 , 16
1461774175.36 , 18
1461774175.43 , 19
1461774175.51 , 19
1461774175.59 , 17
1461774175.66 , 16
1461774175.74 , 17
1461774175.82 , 17
1461774175.89 , 17
1461774175.97 , 15
1461774176.04 , 14
1461774176.12 , 16
1461774176.2 , 18
1461774176.27 , 18
1461774176.35 , 18
1461774176.42 , 17
1461774176.5 , 17
1461774176.58 , 19
1461774176.65 , 18
1461774176.73 , 17
1461774176.81 , 15
1461774176.88 , 15
1461774176.96 , 17
1461774177.03 , 17
1461774177.11 , 17
1461774177.19 , 16
1461774177.26 , 16
1461774177.34 , 18
1461774177.42 , 19
1461774177.49 , 19
1461774177.57 , 17
1461774177.64 , 16
1461774177.72 , 17
1461774177.8 , 17
1461774177.87 , 17
1461774177.95 , 15
1461774178.02 , 14
1461774178.1 , 16
1461774178.18 , 17
1461774178.25 , 18
1461774178.33 , 17
1461774178.4 , 17
1461774178.48 , 17
1461774178.56 , 19
1461774178.63 , 18
1461774178.71 , 17
1461774178.79 , 15
1461774178.86 , 16
1461774178.94 , 17
1461774179.01 , 17
1461774179.09 , 16
1461774179.17 , 15
1461774179.24 , 16
1461774179.32 , 18
1461774179.39 , 18
1461774179.47 , 19
1461774179.55 , 17
1461774179.62 , 16
1461774179.7 , 18
1461774179.78 , 18
1461774179.85 , 17
1461774179.93 , 15
1461774180.0 , 14
1461774180.08 , 16
1461774180.16 , 17
1461774180.23 , 18
1461774180.31 , 17
1461774180.38 , 16
1461774180.46 , 18
1461774180.54 , 19
1461774180.61 , 18
1461774180.69 , 17
1461774180.77 , 15
1461774180.84 , 16
1461774180.92 , 17
1461774181.0 , 16
1461774181.08 , 13
1461774181.16 , 17
