1461774017.96 , 36
1461774018.02 , 36
1461774018.09 , 36
1461774018.15 , 37
1461774018.23 , 36
1461774018.31 , 38
1461774018.38 , 38
1461774018.46 , 37
1461774018.54 , 36
1461774018.61 , 36
1461774018.69 , 34
1461774018.77 , 35
1461774018.84 , 36
1461774018.92 , 35
1461774019.0 , 36
1461774019.07 , 37
1461774019.15 , 35
1461774019.22 , 37
1461774019.28 , 36
1461774019.35 , 37
1461774019.42 , 37
1461774019.48 , 36
1461774019.55 , 35
1461774019.61 , 36
1461774019.68 , 36
1461774019.74 , 34
1461774019.81 , 36
1461774019.88 , 36
1461774019.94 , 35
1461774020.01 , 35
1461774020.07 , 37
1461774020.14 , 36
1461774020.2 , 36
1461774020.27 , 37
1461774020.34 , 37
1461774020.4 , 35
1461774020.47 , 37
1461774020.53 , 35
1461774020.6 , 36
1461774020.67 , 34
1461774020.73 , 36
1461774020.8 , 35
1461774020.86 , 35
1461774020.93 , 35
1461774020.99 , 37
1461774021.06 , 35
1461774021.13 , 37
1461774021.19 , 37
1461774021.26 , 37
1461774021.32 , 36
1461774021.39 , 38
1461774021.46 , 36
1461774021.52 , 35
1461774021.59 , 34
1461774021.65 , 36
1461774021.72 , 36
1461774021.78 , 34
1461774021.85 , 36
1461774021.92 , 35
1461774021.98 , 36
1461774022.05 , 36
1461774022.12 , 36
1461774022.18 , 36
1461774022.25 , 37
1461774022.31 , 38
1461774022.38 , 36
1461774022.44 , 35
1461774022.51 , 35
1461774022.58 , 37
1461774022.64 , 34
1461774022.71 , 35
1461774022.77 , 36
1461774022.84 , 36
1461774022.91 , 35
1461774022.97 , 37
1461774023.04 , 37
1461774023.1 , 36
1461774023.17 , 37
1461774023.25 , 37
1461774023.32 , 36
1461774023.4 , 37
1461774023.48 , 37
1461774023.55 , 35
1461774023.63 , 35
1461774023.71 , 36
1461774023.78 , 35
1461774023.86 , 36
1461774023.94 , 37
1461774024.01 , 36
1461774024.09 , 37
1461774024.17 , 38
1461774024.24 , 37
1461774024.32 , 37
1461774024.4 , 36
1461774024.47 , 35
1461774024.55 , 35
1461774024.63 , 35
1461774024.7 , 35
1461774024.78 , 37
1461774024.86 , 37
1461774024.93 , 36
1461774025.01 , 36
1461774025.09 , 38
1461774025.16 , 37
1461774025.24 , 36
1461774025.31 , 37
1461774025.39 , 35
1461774025.47 , 35
1461774025.54 , 36
1461774025.62 , 35
1461774025.7 , 36
1461774025.77 , 36
1461774025.85 , 36
1461774025.93 , 37
1461774026.0 , 36
1461774026.08 , 39
1461774026.15 , 37
1461774026.23 , 36
1461774026.31 , 36
1461774026.38 , 34
1461774026.46 , 36
1461774026.54 , 35
1461774026.61 , 35
1461774026.69 , 36
1461774026.76 , 36
1461774026.84 , 36
1461774026.92 , 37
1461774026.99 , 39
1461774027.07 , 37
1461774027.15 , 36
1461774027.21 , 37
1461774027.28 , 36
1461774027.35 , 34
1461774027.41 , 35
1461774027.48 , 36
1461774027.54 , 35
1461774027.61 , 34
1461774027.67 , 36
1461774027.74 , 36
1461774027.8 , 36
1461774027.87 , 36
1461774027.94 , 37
1461774028.0 , 36
1461774028.07 , 37
1461774028.13 , 36
1461774028.21 , 35
1461774028.28 , 37
1461774028.36 , 37
1461774028.43 , 34
1461774028.51 , 35
1461774028.59 , 34
1461774028.66 , 36
1461774028.74 , 37
1461774028.82 , 35
1461774028.89 , 37
1461774028.97 , 37
1461774029.05 , 37
1461774029.12 , 39
1461774029.2 , 36
1461774029.27 , 35
1461774029.35 , 35
1461774029.43 , 35
1461774029.5 , 36
1461774029.58 , 37
1461774029.66 , 35
1461774029.73 , 36
1461774029.81 , 38
1461774029.89 , 36
1461774029.96 , 37
1461774030.04 , 38
1461774030.12 , 36
1461774030.19 , 35
1461774030.27 , 36
1461774030.34 , 35
1461774030.42 , 36
1461774030.5 , 35
1461774030.57 , 35
1461774030.65 , 37
1461774030.73 , 36
1461774030.8 , 38
1461774030.88 , 38
1461774030.95 , 36
1461774031.03 , 38
1461774031.11 , 36
1461774031.18 , 36
1461774031.26 , 37
1461774031.34 , 35
1461774031.41 , 36
1461774031.49 , 35
1461774031.57 , 38
1461774031.64 , 37
1461774031.72 , 35
1461774031.79 , 37
1461774031.87 , 37
1461774031.95 , 38
1461774032.02 , 38
1461774032.1 , 35
1461774032.18 , 35
1461774032.25 , 35
1461774032.33 , 36
1461774032.41 , 37
1461774032.48 , 36
1461774032.56 , 35
1461774032.64 , 36
1461774032.71 , 37
1461774032.79 , 35
1461774032.86 , 38
1461774032.94 , 38
1461774033.02 , 35
1461774033.09 , 36
1461774033.17 , 35
1461774033.25 , 36
1461774033.32 , 35
1461774033.4 , 36
1461774033.48 , 36
1461774033.55 , 35
1461774033.
