trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 388 ,pot_adjust: 165 ,last_read: 553 ,Percentage:38% ,trim_pot_changed True
trim_pot: 359 ,pot_adjust: 29 ,last_read: 388 ,Percentage:35% ,trim_pot_changed True
trim_pot: 228 ,pot_adjust: 131 ,last_read: 359 ,Percentage:22% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 325 ,last_read: 228 ,Percentage:54% ,trim_pot_changed True
trim_pot: 556 ,pot_adjust: 3 ,last_read: 553 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 3 ,last_read: 556 ,Percentage:54% ,trim_pot_changed True
trim_pot: 412 ,pot_adjust: 141 ,last_read: 553 ,Percentage:40% ,trim_pot_changed True
trim_pot: 415 ,pot_adjust: 3 ,last_read: 412 ,Percentage:41% ,trim_pot_changed True
trim_pot: 554 ,pot_adjust: 139 ,last_read: 415 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 1 ,last_read: 554 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 422 ,pot_adjust: 131 ,last_read: 553 ,Percentage:41% ,trim_pot_changed True
trim_pot: 376 ,pot_adjust: 46 ,last_read: 422 ,Percentage:37% ,trim_pot_changed True
trim_pot: 448 ,pot_adjust: 72 ,last_read: 376 ,Percentage:44% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 105 ,last_read: 448 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 401 ,pot_adjust: 152 ,last_read: 553 ,Percentage:39% ,trim_pot_changed True
trim_pot: 348 ,pot_adjust: 53 ,last_read: 401 ,Percentage:34% ,trim_pot_changed True
trim_pot: 263 ,pot_adjust: 85 ,last_read: 348 ,Percentage:26% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 290 ,last_read: 263 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 161 ,pot_adjust: 392 ,last_read: 553 ,Percentage:16% ,trim_pot_changed True
trim_pot: 58 ,pot_adjust: 103 ,last_read: 161 ,Percentage:6% ,trim_pot_changed True
trim_pot: 556 ,pot_adjust: 498 ,last_read: 58 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 3 ,last_read: 556 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 0 ,pot_adjust: 553 ,last_read: 553 ,Percentage:0% ,trim_pot_changed True
trim_pot: 13 ,pot_adjust: 13 ,last_read: 0 ,Percentage:1% ,trim_pot_changed True
trim_pot: 16 ,pot_adjust: 3 ,last_read: 13 ,Percentage:2% ,trim_pot_changed True
trim_pot: 552 ,pot_adjust: 536 ,last_read: 16 ,Percentage:54% ,trim_pot_changed True
trim_pot: 552 ,pot_adjust: 0 ,last_read: 552 ,Percentage:54% ,trim_pot_changed False
trim_pot: 15 ,pot_adjust: 537 ,last_read: 552 ,Percentage:1% ,trim_pot_changed True
trim_pot: 4 ,pot_adjust: 11 ,last_read: 15 ,Percentage:0% ,trim_pot_changed True
trim_pot: 9 ,pot_adjust: 5 ,last_read: 4 ,Percentage:1% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 544 ,last_read: 9 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 554 ,pot_adjust: 1 ,last_read: 553 ,Percentage:54% ,trim_pot_changed True
trim_pot: 0 ,pot_adjust: 554 ,last_read: 554 ,Percentage:0% ,trim_pot_changed True
trim_pot: 0 ,pot_adjust: 0 ,last_read: 0 ,Percentage:0% ,trim_pot_changed False
trim_pot: 553 ,pot_adjust: 553 ,last_read: 0 ,Percentage:54% ,trim_pot_changed True
trim_pot: 552 ,pot_adjust: 1 ,last_read: 553 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 1 ,last_read: 552 ,Percentage:54% ,trim_pot_changed True
trim_pot: 0 ,pot_adjust: 553 ,last_read: 553 ,Percentage:0% ,trim_pot_changed True
trim_pot: 0 ,pot_adjust: 0 ,last_read: 0 ,Percentage:0% ,trim_pot_changed False
trim_pot: 557 ,pot_adjust: 557 ,last_read: 0 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 4 ,last_read: 557 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 45 ,pot_adjust: 508 ,last_read: 553 ,Percentage:4% ,trim_pot_changed True
trim_pot: 28 ,pot_adjust: 17 ,last_read: 45 ,Percentage:3% ,trim_pot_changed True
trim_pot: 77 ,pot_adjust: 49 ,last_read: 28 ,Percentage:8% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 476 ,last_read: 77 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 331 ,pot_adjust: 222 ,last_read: 553 ,Percentage:32% ,trim_pot_changed True
trim_pot: 338 ,pot_adjust: 7 ,last_read: 331 ,Percentage:33% ,trim_pot_changed True
trim_pot: 343 ,pot_adjust: 5 ,last_read: 338 ,Percentage:33% ,trim_pot_changed True
trim_pot: 555 ,pot_adjust: 212 ,last_read: 343 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 2 ,last_read: 555 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 0 ,last_read: 553 ,Percentage:54% ,trim_pot_changed False
trim_pot: 357 ,pot_adjust: 196 ,last_read: 553 ,Percentage:35% ,trim_pot_changed True
trim_pot: 362 ,pot_adjust: 5 ,last_read: 357 ,Percentage:35% ,trim_pot_changed True
trim_pot: 554 ,pot_adjust: 192 ,last_read: 362 ,Percentage:54% ,trim_pot_changed True
trim_pot: 553 ,pot_adjust: 1 ,last_read: 554 ,Percentage:54% ,trim_pot_changed True
trim_pot: 552 ,pot_adjust: 1 ,last_read: 553 ,Percentage:54% ,trim_pot_changed True
trim_pot: 352 ,pot_adjust: 200 ,last_read: 552 ,Percentage:34% ,trim_pot_changed True
trim_pot: 362 ,pot_adjust: 10 ,last_read: 352 ,Percentage:35% ,trim_pot_changed True
