1464617274.34 , 51.69 , 53.44 , 19.15 , 17.81 , 19.17 , 54.38 , 58.13 , 20.81 
1464617274.47 , 46.26 , 46.31 , 13.25 , 12.73 , 17.17 , 49.89 , 52.43 , 17.06 
1464617274.61 , 52.45 , 57.39 , 25.13 , 19.63 , 25.13 , 62.11 , 62.08 , 26.63 
1464617274.74 , 46.73 , 45.77 , 13.16 , 10.54 , 13.34 , 51.33 , 50.71 , 15.35 
1464617274.87 , 61.09 , 66.23 , 31.06 , 33.42 , 39.06 , 71.21 , 73.22 , 37.58 
1464617275.0 , 57.64 , 56.22 , 21.21 , 19.25 , 29.12 , 66.65 , 68.77 , 30.4 
1464617275.13 , 58.88 , 57.78 , 23.13 , 19.18 , 25.17 , 58.59 , 62.32 , 28.04 
1464617275.25 , 58.38 , 56.06 , 21.19 , 19.11 , 27.13 , 56.38 , 61.32 , 26.5 
1464617275.38 , 54.43 , 55.7 , 21.21 , 20.37 , 25.2 , 59.67 , 61.33 , 28.63 
1464617275.51 , 56.4 , 57.07 , 27.06 , 26.86 , 31.15 , 63.82 , 68.77 , 28.08 
1464617275.64 , 64.81 , 63.2 , 31.06 , 30.55 , 35.01 , 69.67 , 72.72 , 40.6 
1464617275.76 , 53.64 , 54.87 , 19.37 , 23.17 , 23.13 , 61.45 , 59.85 , 28.77 
1464617275.89 , 56.14 , 58.22 , 25.07 , 24.09 , 27.07 , 65.2 , 66.54 , 32.19 
1464617276.02 , 64.3 , 63.26 , 31.11 , 27.11 , 33.09 , 68.87 , 75.19 , 42.66 
1464617276.14 , 57.9 , 58.27 , 27.07 , 19.16 , 23.22 , 59.26 , 62.08 , 28.24 
1464617276.27 , 57.66 , 58.43 , 23.18 , 22.6 , 25.21 , 63.19 , 70.0 , 34.32 
1464617276.4 , 57.14 , 61.17 , 30.93 , 24.34 , 25.69 , 62.56 , 67.28 , 28.33 
1464617276.52 , 61.11 , 66.62 , 31.11 , 29.87 , 41.06 , 73.31 , 81.63 , 41.24 
1464617276.65 , 57.64 , 59.3 , 27.14 , 26.87 , 29.02 , 63.24 , 67.53 , 31.86 
1464617276.77 , 52.45 , 58.06 , 23.09 , 22.92 , 27.01 , 58.45 , 58.62 , 25.25 
1464617276.89 , 56.66 , 62.77 , 31.05 , 30.25 , 30.99 , 64.85 , 68.76 , 31.7 
1464617277.02 , 47.0 , 48.9 , 15.24 , 14.48 , 15.19 , 48.12 , 50.94 , 15.24 
1464617277.15 , 56.4 , 56.97 , 21.09 , 22.68 , 27.14 , 58.75 , 64.57 , 30.23 
1464617277.32 , 60.84 , 64.96 , 27.71 , 24.29 , 27.83 , 64.19 , 65.69 , 33.32 
1464617277.44 , 61.09 , 61.34 , 31.02 , 28.55 , 33.05 , 61.38 , 70.5 , 35.36 
1464617277.57 , 62.08 , 60.52 , 28.99 , 25.11 , 27.04 , 62.46 , 68.76 , 34.31 
1464617277.7 , 50.97 , 52.86 , 19.31 , 17.44 , 19.18 , 53.35 , 58.36 , 19.43 
1464617277.82 , 61.1 , 58.86 , 27.17 , 25.14 , 25.22 , 59.64 , 64.81 , 32.35 
1464617277.95 , 49.71 , 52.8 , 19.25 , 15.25 , 23.14 , 55.64 , 61.09 , 21.8 
