1464798635.01 , 57.14 , 57.98 , 23.15 , 22.69 , 24.98 , 56.53 , 58.85 , 23.34 
1464798635.14 , 56.14 , 59.46 , 32.76 , 33.19 , 32.45 , 55.58 , 53.42 , 34.3 
1464798635.27 , 57.15 , 63.22 , 55.42 , 60.32 , 57.4 , 61.67 , 61.39 , 64.12 
1464798635.41 , 78.67 , 87.22 , 81.17 , 83.03 , 81.15 , 85.3 , 81.15 , 87.77 
1464798635.56 , 32.4 , 32.99 , 26.35 , 13.8 , 18.4 , 34.4 , 38.86 , 19.04 
1464798635.68 , 66.3 , 65.67 , 31.03 , 27.42 , 32.99 , 65.88 , 76.68 , 33.87 
1464798635.81 , 49.98 , 50.5 , 14.26 , 14.17 , 15.12 , 51.69 , 53.66 , 16.96 
1464798635.94 , 62.07 , 66.31 , 40.48 , 33.53 , 42.48 , 67.59 , 68.02 , 42.33 
1464798636.06 , 98.59 , 104.77 , 96.98 , 99.51 , 98.96 , 101.14 , 100.94 , 101.58 
1464798636.19 , 71.25 , 78.85 , 68.33 , 69.35 , 69.27 , 72.8 , 73.23 , 71.61 
1464798636.35 , 49.98 , 51.73 , 42.23 , 39.3 , 42.18 , 51.67 , 51.96 , 36.81 
1464798636.55 , 62.1 , 66.5 , 33.02 , 32.0 , 30.01 , 68.15 , 65.7 , 29.57 
1464798636.75 , 46.44 , 48.08 , 21.51 , 26.07 , 21.47 , 47.94 , 47.09 , 21.77 
1464798636.95 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.03 , 0.0 , 0.0 
1464798637.15 , 21.02 , 22.83 , 10.64 , 9.9 , 10.57 , 19.48 , 20.49 , 11.88 
1464798637.35 , 60.34 , 59.33 , 26.12 , 23.75 , 24.13 , 63.14 , 59.55 , 26.28 
1464798637.55 , 51.2 , 55.26 , 33.28 , 30.0 , 29.47 , 54.44 , 55.64 , 30.1 
1464798637.75 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 
1464798637.95 , 20.28 , 20.12 , 12.55 , 10.12 , 10.57 , 22.76 , 21.02 , 12.85 
1464798638.15 , 69.49 , 71.4 , 38.0 , 37.75 , 35.99 , 71.26 , 70.62 , 39.82 
1464798638.34 , 50.46 , 101.5 , 23.58 , 73.74 , 25.42 , 100.61 , 51.93 , 78.01 
